"athlete_id","sex","sport","test_type","age_years","joint_pct","joint_band","joint_model","n_metrics_used"
"863f733c-3667-4740-adb9-a0341c657ebc","Male","Swimming","CMJ",15,81.5,"Above-cohort multivariable","Vine",3
"8c228715-17fb-40e2-8936-9fd073182fff","Male","Swimming","CMJ",15,70.4,"Typical (above)","Vine",3
"8c228715-17fb-40e2-8936-9fd073182fff","Male","Swimming","CMJ",17,48.1,"Typical (below)","Vine",3
"942f3f9b-95b6-4b7b-9964-6f6ba36c7664","Male","Swimming","CMJ",12,59.3,"Typical (above)","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",13,25.9,"Typical (below)","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",15,92.6,"Elite multivariable","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",13,14.8,"Atypical multivariable","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",13,37,"Typical (below)","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",13,85.2,"Above-cohort multivariable","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",13,63,"Typical (above)","Vine",3
"9756e72d-c525-4ff1-b9df-43bc25c01a72","Male","Swimming","CMJ",13,51.9,"Typical (above)","Vine",3
"9a6da32c-a59b-4f7f-87dc-f71010e6326e","Male","Swimming","CMJ",10,29.6,"Typical (below)","Vine",3
"b4bb41b4-c270-463c-a15d-36f3aa15f7f7","Male","Swimming","CMJ",12,59.3,"Typical (above)","Vine",3
"c247ddd6-3121-4d14-b119-3e9aa587c6ca","Male","Swimming","CMJ",15,0,"Atypical multivariable","Vine",3
"c877da41-58e7-4545-b2bc-70150acbef81","Male","Swimming","CMJ",14,70.4,"Typical (above)","Vine",3
"d07eb499-f1fe-47d3-893b-4882db8a38ad","Male","Swimming","CMJ",12,74.1,"Typical (above)","Vine",3
"ee41af7c-0dc3-48fd-b12a-40aa421cbc9c","Male","Swimming","CMJ",12,81.5,"Above-cohort multivariable","Vine",3
"f7291b09-3562-43b4-9661-d24785f22b14","Male","Swimming","CMJ",15,11.1,"Atypical multivariable","Vine",3
"f8531205-d5d5-4b32-b25a-335b5b101d76","Male","Swimming","CMJ",17,48.1,"Typical (below)","Vine",3
"f8531205-d5d5-4b32-b25a-335b5b101d76","Male","Swimming","CMJ",15,3.7,"Atypical multivariable","Vine",3
"fb4fd05f-e987-4c33-8f4c-097bfa916051","Male","Swimming","CMJ",12,40.7,"Typical (below)","Vine",3
"40e43970-68f7-4139-ac86-d3028f0ae275","Male","Track and Field","CMJ",15,62.1,"Typical (above)","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",17,37.9,"Typical (below)","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",16,27.6,"Typical (below)","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",17,20.7,"Atypical multivariable","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",17,27.6,"Typical (below)","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",17,3.4,"Atypical multivariable","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",17,0,"Atypical multivariable","Vine",3
"4321b098-c267-4a6d-a103-eccf5196963c","Male","Track and Field","CMJ",16,51.7,"Typical (above)","Vine",3
"6f5cd971-a6a2-4074-b087-2db309c92ea0","Male","Track and Field","CMJ",14,13.8,"Atypical multivariable","Vine",3
"8616d6a8-c96f-48dd-92fa-5a6616b0729f","Male","Track and Field","CMJ",23,62.1,"Typical (above)","Vine",3
"8616d6a8-c96f-48dd-92fa-5a6616b0729f","Male","Track and Field","CMJ",24,82.8,"Above-cohort multivariable","Vine",3
"8616d6a8-c96f-48dd-92fa-5a6616b0729f","Male","Track and Field","CMJ",24,72.4,"Typical (above)","Vine",3
"8616d6a8-c96f-48dd-92fa-5a6616b0729f","Male","Track and Field","CMJ",23,75.9,"Above-cohort multivariable","Vine",3
"a2cf061c-ccff-4fb7-9ec7-6cec5e4d07b7","Male","Track and Field","CMJ",12,65.5,"Typical (above)","Vine",3
"a2cf061c-ccff-4fb7-9ec7-6cec5e4d07b7","Male","Track and Field","CMJ",12,10.3,"Atypical multivariable","Vine",3
"c9670184-f491-42ab-983e-2ccfc95669f0","Male","Track and Field","CMJ",23,89.7,"Above-cohort multivariable","Vine",3
"c9670184-f491-42ab-983e-2ccfc95669f0","Male","Track and Field","CMJ",23,96.6,"Elite multivariable","Vine",3
"c9670184-f491-42ab-983e-2ccfc95669f0","Male","Track and Field","CMJ",23,79.3,"Above-cohort multivariable","Vine",3
"c9670184-f491-42ab-983e-2ccfc95669f0","Male","Track and Field","CMJ",23,89.7,"Above-cohort multivariable","Vine",3
"c9670184-f491-42ab-983e-2ccfc95669f0","Male","Track and Field","CMJ",23,93.1,"Elite multivariable","Vine",3
"c9670184-f491-42ab-983e-2ccfc95669f0","Male","Track and Field","CMJ",23,69,"Typical (above)","Vine",3
"cd3a140a-21b4-4e95-8dea-1ad5ef5283f7","Male","Track and Field","CMJ",21,31,"Typical (below)","Vine",3
"cd3a140a-21b4-4e95-8dea-1ad5ef5283f7","Male","Track and Field","CMJ",21,44.8,"Typical (below)","Vine",3
"cd3a140a-21b4-4e95-8dea-1ad5ef5283f7","Male","Track and Field","CMJ",21,51.7,"Typical (above)","Vine",3
"cd3a140a-21b4-4e95-8dea-1ad5ef5283f7","Male","Track and Field","CMJ",21,6.9,"Atypical multivariable","Vine",3
"cd3a140a-21b4-4e95-8dea-1ad5ef5283f7","Male","Track and Field","CMJ",21,20.7,"Atypical multivariable","Vine",3
"d64b8f9c-4f2a-498c-bd4a-632e389f7f7c","Male","Track and Field","CMJ",11,34.5,"Typical (below)","Vine",3
"e5e5367d-8915-4787-8518-a857b87c3420","Male","Track and Field","CMJ",15,41.4,"Typical (below)","Vine",3
"e5e5367d-8915-4787-8518-a857b87c3420","Male","Track and Field","CMJ",15,55.2,"Typical (above)","Vine",3
"02a3d243-1084-44c3-8c88-08b9f3802be1","Female","Badminton","DJ",15,45.5,"Typical (below)","Vine",3
"1304b925-2a3d-43c8-8e74-d2ad9b105075","Female","Badminton","DJ",9,9.1,"Atypical multivariable","Vine",3
"1e17c601-4233-4b98-900c-1dda39521445","Female","Badminton","DJ",20,60.6,"Typical (above)","Vine",3
"227a5eb9-878f-4fbb-b89c-2ad1d9974b91","Female","Badminton","DJ",20,27.3,"Typical (below)","Vine",3
"3b8a0371-83dc-4bb2-ac62-0d9f71af9942","Female","Badminton","DJ",14,15.2,"Atypical multivariable","Vine",3
"4f1a127c-df9a-411d-9b05-829581d9df01","Female","Badminton","DJ",15,72.7,"Typical (above)","Vine",3
"51c35420-1196-4c6d-b21b-c7932f56fc09","Female","Badminton","DJ",18,60.6,"Typical (above)","Vine",3
"53c55056-8ae2-4aba-8307-4cd78f746c9d","Female","Badminton","DJ",20,78.8,"Above-cohort multivariable","Vine",3
"53c55056-8ae2-4aba-8307-4cd78f746c9d","Female","Badminton","DJ",21,66.7,"Typical (above)","Vine",3
"823a94a3-60a6-465a-8c5d-4732c0f0a176","Female","Badminton","DJ",15,21.2,"Atypical multivariable","Vine",3
"823a94a3-60a6-465a-8c5d-4732c0f0a176","Female","Badminton","DJ",14,78.8,"Above-cohort multivariable","Vine",3
"823a94a3-60a6-465a-8c5d-4732c0f0a176","Female","Badminton","DJ",14,39.4,"Typical (below)","Vine",3
"823a94a3-60a6-465a-8c5d-4732c0f0a176","Female","Badminton","DJ",14,18.2,"Atypical multivariable","Vine",3
"823a94a3-60a6-465a-8c5d-4732c0f0a176","Female","Badminton","DJ",15,93.9,"Elite multivariable","Vine",3
"9f142ab1-d762-490f-b129-205e63625336","Female","Badminton","DJ",11,33.3,"Typical (below)","Vine",3
"a13f5d4e-ee29-4e18-bc90-1b95675a1336","Female","Badminton","DJ",20,81.8,"Above-cohort multivariable","Vine",3
"a5c4e3f3-cce9-431b-a758-12244c86de72","Female","Badminton","DJ",15,66.7,"Typical (above)","Vine",3
"a5c4e3f3-cce9-431b-a758-12244c86de72","Female","Badminton","DJ",15,48.5,"Typical (below)","Vine",3
"a5c4e3f3-cce9-431b-a758-12244c86de72","Female","Badminton","DJ",15,18.2,"Atypical multivariable","Vine",3
"af223dcd-50f8-4213-99b8-92750cde0096","Female","Badminton","DJ",13,90.9,"Elite multivariable","Vine",3
"b05ef2aa-1c9a-4ccf-9624-8140f79fbf02","Female","Badminton","DJ",12,90.9,"Elite multivariable","Vine",3
"b05ef2aa-1c9a-4ccf-9624-8140f79fbf02","Female","Badminton","DJ",12,51.5,"Typical (above)","Vine",3
"b05ef2aa-1c9a-4ccf-9624-8140f79fbf02","Female","Badminton","DJ",12,9.1,"Atypical multivariable","Vine",3
"b05ef2aa-1c9a-4ccf-9624-8140f79fbf02","Female","Badminton","DJ",12,30.3,"Typical (below)","Vine",3
"b5d5e385-767c-446a-988a-2a697e707a4b","Female","Badminton","DJ",10,57.6,"Typical (above)","Vine",3
"c39f4460-4c8e-43d6-9fa5-a7e0e54faa10","Female","Badminton","DJ",16,84.8,"Above-cohort multivariable","Vine",3
"cfa989c8-4d86-49d7-a8f6-2e1ef02cb3b3","Female","Badminton","DJ",48,72.7,"Typical (above)","Vine",3
"d462171b-b9fa-4aa8-bfd1-a1c0c4b00bc6","Female","Badminton","DJ",58,97,"Elite multivariable","Vine",3
"d8213cb2-392c-4f3a-8f53-363613f44a8e","Female","Badminton","DJ",46,36.4,"Typical (below)","Vine",3
"dc090e3c-7e8c-41c7-9d88-3114f04f5f92","Female","Badminton","DJ",15,0,"Atypical multivariable","Vine",3
"e049b596-197c-4522-9684-671b037940e7","Female","Badminton","DJ",13,51.5,"Typical (above)","Vine",3
"fa5c588b-16a8-47ab-b200-1223cc5ccbdb","Female","Badminton","DJ",11,27.3,"Typical (below)","Vine",3
"fa5c588b-16a8-47ab-b200-1223cc5ccbdb","Female","Badminton","DJ",12,6.1,"Atypical multivariable","Vine",3
"07dabb3f-9bbf-42c1-953b-b81119fbc0ca","Female","Football","DJ",17,95.8,"Elite multivariable","Vine",3
"07dabb3f-9bbf-42c1-953b-b81119fbc0ca","Female","Football","DJ",17,91.5,"Elite multivariable","Vine",3
"13aed33c-9d21-40de-8ca4-a166df5d2900","Female","Football","DJ",15,16.9,"Atypical multivariable","Vine",3
"13aed33c-9d21-40de-8ca4-a166df5d2900","Female","Football","DJ",14,5.6,"Atypical multivariable","Vine",3
"13e544b8-3117-497f-b77b-a0c2fba93941","Female","Football","DJ",13,73.2,"Typical (above)","Vine",3
"13e544b8-3117-497f-b77b-a0c2fba93941","Female","Football","DJ",12,4.2,"Atypical multivariable","Vine",3
"146da8cc-7e59-4b23-969d-c169e1d68fae","Female","Football","DJ",15,98.6,"Elite multivariable","Vine",3
"146da8cc-7e59-4b23-969d-c169e1d68fae","Female","Football","DJ",15,88.7,"Above-cohort multivariable","Vine",3
"201f9ab3-276f-48c1-8c90-6a85697c88c5","Female","Football","DJ",14,70.4,"Typical (above)","Vine",3
"3363af65-4dc8-4694-974c-d862cdbfb660","Female","Football","DJ",14,26.8,"Typical (below)","Vine",3
"3363af65-4dc8-4694-974c-d862cdbfb660","Female","Football","DJ",14,91.5,"Elite multivariable","Vine",3
"3363af65-4dc8-4694-974c-d862cdbfb660","Female","Football","DJ",13,78.9,"Above-cohort multivariable","Vine",3
"338e54b1-2b70-4779-a6da-d23fc44d4975","Female","Football","DJ",15,53.5,"Typical (above)","Vine",3
"338e54b1-2b70-4779-a6da-d23fc44d4975","Female","Football","DJ",14,43.7,"Typical (below)","Vine",3
"338e54b1-2b70-4779-a6da-d23fc44d4975","Female","Football","DJ",15,46.5,"Typical (below)","Vine",3
"3a8115ed-9d61-4aab-adcb-8e10953967e7","Female","Football","DJ",12,87.3,"Above-cohort multivariable","Vine",3
"3a8af16b-2194-484d-889b-ef41f3646aeb","Female","Football","DJ",24,23.9,"Atypical multivariable","Vine",3
"3caae555-0392-4e29-9719-e6e6966ef9e9","Female","Football","DJ",16,74.6,"Typical (above)","Vine",3
"527cebc8-d088-4b8f-842b-ae3843bdd897","Female","Football","DJ",14,93,"Elite multivariable","Vine",3
"535c7e89-e9b9-463b-a28a-8445c9de33f9","Female","Football","DJ",14,85.9,"Above-cohort multivariable","Vine",3
"59e1b389-dbed-498d-843e-006eb75f6579","Female","Football","DJ",14,40.8,"Typical (below)","Vine",3
"59e1b389-dbed-498d-843e-006eb75f6579","Female","Football","DJ",15,11.3,"Atypical multivariable","Vine",3
"59e1b389-dbed-498d-843e-006eb75f6579","Female","Football","DJ",15,54.9,"Typical (above)","Vine",3
"5afe8b6a-43e8-4a2c-a7ac-526af6f2aa7c","Female","Football","DJ",11,50.7,"Typical (above)","Vine",3
"67441674-33a1-4eb3-b751-ea324200fbe8","Female","Football","DJ",18,83.1,"Above-cohort multivariable","Vine",3
"70da028f-96a5-435c-a1d8-a6734ea16bea","Female","Football","DJ",15,8.5,"Atypical multivariable","Vine",3
"70da028f-96a5-435c-a1d8-a6734ea16bea","Female","Football","DJ",16,2.8,"Atypical multivariable","Vine",3
"71f0eb73-ef1b-43b5-9818-696b31c50a5a","Female","Football","DJ",14,76.1,"Above-cohort multivariable","Vine",3
"855d2e5b-15f1-476e-ba0e-319b4ba4750a","Female","Football","DJ",15,9.9,"Atypical multivariable","Vine",3
"866f0ae2-f826-4c5a-832e-57ef5cc2ef47","Female","Football","DJ",14,69,"Typical (above)","Vine",3
"866f0ae2-f826-4c5a-832e-57ef5cc2ef47","Female","Football","DJ",15,73.2,"Typical (above)","Vine",3
"8bbf3890-858d-478a-b4a4-faa1b6aff058","Female","Football","DJ",15,15.5,"Atypical multivariable","Vine",3
"8bbf3890-858d-478a-b4a4-faa1b6aff058","Female","Football","DJ",15,63.4,"Typical (above)","Vine",3
"8f30944f-e0c9-4ad7-bf7a-b14a1a76726c","Female","Football","DJ",14,70.4,"Typical (above)","Vine",3
"8f30944f-e0c9-4ad7-bf7a-b14a1a76726c","Female","Football","DJ",14,31,"Typical (below)","Vine",3
"914f7c98-ec1e-415d-bdd7-91a112368a64","Female","Football","DJ",15,95.8,"Elite multivariable","Vine",3
"914f7c98-ec1e-415d-bdd7-91a112368a64","Female","Football","DJ",14,64.8,"Typical (above)","Vine",3
"914f7c98-ec1e-415d-bdd7-91a112368a64","Female","Football","DJ",14,22.5,"Atypical multivariable","Vine",3
"931797de-7389-4ac8-84cb-e5472e061177","Female","Football","DJ",13,47.9,"Typical (below)","Vine",3
"931797de-7389-4ac8-84cb-e5472e061177","Female","Football","DJ",12,43.7,"Typical (below)","Vine",3
"931797de-7389-4ac8-84cb-e5472e061177","Female","Football","DJ",12,21.1,"Atypical multivariable","Vine",3
"931797de-7389-4ac8-84cb-e5472e061177","Female","Football","DJ",11,14.1,"Atypical multivariable","Vine",3
"ad33590f-9d4d-468b-b71d-13e5ce922bc8","Female","Football","DJ",14,33.8,"Typical (below)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",12,67.6,"Typical (above)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",13,53.5,"Typical (above)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",14,15.5,"Atypical multivariable","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",13,40.8,"Typical (below)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",16,35.2,"Typical (below)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",13,31,"Typical (below)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",15,26.8,"Typical (below)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",13,77.5,"Above-cohort multivariable","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",15,38,"Typical (below)","Vine",3
"ad477aef-9f72-4133-a173-e62909c417bb","Female","Football","DJ",14,36.6,"Typical (below)","Vine",3
"b0fcac0c-7b47-4539-9308-d6ff8f2067df","Female","Football","DJ",15,80.3,"Above-cohort multivariable","Vine",3
"b0fcac0c-7b47-4539-9308-d6ff8f2067df","Female","Football","DJ",15,49.3,"Typical (below)","Vine",3
"b8ce9d9b-ceb7-4894-9fb8-9ae94b039d25","Female","Football","DJ",12,19.7,"Atypical multivariable","Vine",3
"b8fdfdd6-7ed5-46b8-b9c3-9c3becc75095","Female","Football","DJ",18,62,"Typical (above)","Vine",3
"b9f6a879-6b04-4e38-9d48-3aed5090f743","Female","Football","DJ",15,98.6,"Elite multivariable","Vine",3
"b9f6a879-6b04-4e38-9d48-3aed5090f743","Female","Football","DJ",14,7,"Atypical multivariable","Vine",3
"b9f6a879-6b04-4e38-9d48-3aed5090f743","Female","Football","DJ",15,87.3,"Above-cohort multivariable","Vine",3
"bffa0fc4-261a-4aed-aec3-fa2ccb150faf","Female","Football","DJ",13,56.3,"Typical (above)","Vine",3
"c94de90f-5301-47d2-9c1c-dedb2bf8b801","Female","Football","DJ",14,46.5,"Typical (below)","Vine",3
"c94de90f-5301-47d2-9c1c-dedb2bf8b801","Female","Football","DJ",14,60.6,"Typical (above)","Vine",3
"cb364349-d1d2-441b-80ed-9c6effb4f60d","Female","Football","DJ",14,0,"Atypical multivariable","Vine",3
"cb364349-d1d2-441b-80ed-9c6effb4f60d","Female","Football","DJ",14,29.6,"Typical (below)","Vine",3
"cb652ff9-32a5-4101-a8df-cf7f454d6bf7","Female","Football","DJ",14,4.2,"Atypical multivariable","Vine",3
"cb848364-742d-43ce-be0b-f3b0237872f1","Female","Football","DJ",13,18.3,"Atypical multivariable","Vine",3
"cc53f6b0-1d7f-42fb-aae5-0d5d33ad46e7","Female","Football","DJ",14,33.8,"Typical (below)","Vine",3
"d0a8b245-cd6c-4a3c-9642-6eccdbe999ed","Female","Football","DJ",12,83.1,"Above-cohort multivariable","Vine",3
"d2013580-f29a-4e9d-8707-13bbb094d631","Female","Football","DJ",15,59.2,"Typical (above)","Vine",3
"fafcbdb8-1029-44b3-a8a9-cb372f911c4c","Female","Football","DJ",14,57.7,"Typical (above)","Vine",3
"00967314-c87e-4cde-8874-a6f59b842642","Male","Football","DJ",15,22.6,"Atypical multivariable","Vine",2
"00967314-c87e-4cde-8874-a6f59b842642","Male","Football","DJ",13,55.5,"Typical (above)","Vine",2
"0117226c-6481-4d53-8e88-00bf44e431d0","Male","Football","DJ",13,39.9,"Typical (below)","Vine",2
"0117226c-6481-4d53-8e88-00bf44e431d0","Male","Football","DJ",13,64.6,"Typical (above)","Vine",2
"016aeb27-3a0d-4d8b-87ee-a70ebbbe04ff","Male","Football","DJ",11,50.6,"Typical (above)","Vine",2
"023d888d-ae7f-4a27-82d5-0457d8e9be27","Male","Football","DJ",11,47.3,"Typical (below)","Vine",2
"0371eae6-1134-4066-9249-7d9a9ad7a190","Male","Football","DJ",10,55.8,"Typical (above)","Vine",2
"057a1366-69ad-41d2-b1a0-8637a4d681a8","Male","Football","DJ",29,76.2,"Above-cohort multivariable","Vine",2
"06524d94-dbe7-455b-abf4-adcd715b09a4","Male","Football","DJ",10,51.2,"Typical (above)","Vine",2
"073d20b3-3644-4be1-baa0-bfdd132e799b","Male","Football","DJ",14,40.5,"Typical (below)","Vine",2
"073d20b3-3644-4be1-baa0-bfdd132e799b","Male","Football","DJ",14,72.6,"Typical (above)","Vine",2
"073d20b3-3644-4be1-baa0-bfdd132e799b","Male","Football","DJ",13,39.6,"Typical (below)","Vine",2
"0763fb27-240b-489b-b687-74ab941e5e01","Male","Football","DJ",14,58.5,"Typical (above)","Vine",2
"084b2965-96b9-4150-a77d-c8c4eae00958","Male","Football","DJ",29,70.4,"Typical (above)","Vine",2
"084b2965-96b9-4150-a77d-c8c4eae00958","Male","Football","DJ",28,38.4,"Typical (below)","Vine",2
"084b2965-96b9-4150-a77d-c8c4eae00958","Male","Football","DJ",28,98.5,"Elite multivariable","Vine",2
"08520102-6afd-4313-a345-b475eeba8ff3","Male","Football","DJ",16,69.2,"Typical (above)","Vine",2
"08520102-6afd-4313-a345-b475eeba8ff3","Male","Football","DJ",17,18,"Atypical multivariable","Vine",2
"09a77bf8-4039-4726-9734-886c2af64fcc","Male","Football","DJ",14,69.8,"Typical (above)","Vine",2
"09a77bf8-4039-4726-9734-886c2af64fcc","Male","Football","DJ",15,79.9,"Above-cohort multivariable","Vine",2
"09a77bf8-4039-4726-9734-886c2af64fcc","Male","Football","DJ",15,40.9,"Typical (below)","Vine",2
"0b9c679e-f450-461a-b86c-abb9ef11a717","Male","Football","DJ",10,37.8,"Typical (below)","Vine",2
"10e834e9-c742-4872-83df-648d3e365d6a","Male","Football","DJ",16,34.5,"Typical (below)","Vine",2
"10e834e9-c742-4872-83df-648d3e365d6a","Male","Football","DJ",15,37.2,"Typical (below)","Vine",2
"11a1a999-3f32-4091-a619-615e06fb1593","Male","Football","DJ",23,39,"Typical (below)","Vine",2
"12cd4246-3834-48a7-bd42-be3aaeb8f10a","Male","Football","DJ",14,11.9,"Atypical multivariable","Vine",2
"12cd4246-3834-48a7-bd42-be3aaeb8f10a","Male","Football","DJ",14,20.4,"Atypical multivariable","Vine",2
"1528aa4c-0f82-4d82-afc1-e4d72cec5501","Male","Football","DJ",11,59.5,"Typical (above)","Vine",2
"1528aa4c-0f82-4d82-afc1-e4d72cec5501","Male","Football","DJ",12,92.4,"Elite multivariable","Vine",2
"187ae627-f573-4bfd-b83c-911d5a3a401f","Male","Football","DJ",30,43.9,"Typical (below)","Vine",2
"19405f50-565b-4304-8016-f29b41fb9f19","Male","Football","DJ",14,66.2,"Typical (above)","Vine",2
"1985012d-2c10-4081-bf2d-8b611f688a8a","Male","Football","DJ",16,23.5,"Atypical multivariable","Vine",2
"19abcf6f-e3b8-42c5-9b02-38d33246459f","Male","Football","DJ",23,9.1,"Atypical multivariable","Vine",2
"1bac9307-2881-42ad-bc5d-42e5ddb6fbf3","Male","Football","DJ",14,31.4,"Typical (below)","Vine",2
"2320dc73-4038-4b64-be5c-751812e56125","Male","Football","DJ",15,42.4,"Typical (below)","Vine",2
"25a02e1f-282b-4d48-903a-6bcb7bf555bf","Male","Football","DJ",31,57.3,"Typical (above)","Vine",2
"26a3942d-0928-42d3-9734-82a88d2d53d3","Male","Football","DJ",12,50,"Typical (above)","Vine",2
"280607f2-9389-412e-82da-6971f06b02dd","Male","Football","DJ",10,14.3,"Atypical multivariable","Vine",2
"291214b4-4757-4b99-bf04-b7a5a1511558","Male","Football","DJ",12,46.3,"Typical (below)","Vine",2
"291214b4-4757-4b99-bf04-b7a5a1511558","Male","Football","DJ",13,69.2,"Typical (above)","Vine",2
"294828ef-7221-40c2-abfa-851861fb8358","Male","Football","DJ",12,54.6,"Typical (above)","Vine",2
"294828ef-7221-40c2-abfa-851861fb8358","Male","Football","DJ",12,65.2,"Typical (above)","Vine",2
"2a2f06c3-340b-4e1c-abc6-d6f11b645b50","Male","Football","DJ",13,33.2,"Typical (below)","Vine",2
"2a2f06c3-340b-4e1c-abc6-d6f11b645b50","Male","Football","DJ",12,86.6,"Above-cohort multivariable","Vine",2
"2af1a897-41fe-4aea-953f-11ce702b62da","Male","Football","DJ",15,73.5,"Typical (above)","Vine",2
"2b616707-321e-472e-8b11-453bc2bde93c","Male","Football","DJ",13,81.1,"Above-cohort multivariable","Vine",2
"2c9bc6df-c1ce-4712-a301-49434c4b2533","Male","Football","DJ",14,21.3,"Atypical multivariable","Vine",2
"2c9bc6df-c1ce-4712-a301-49434c4b2533","Male","Football","DJ",13,97.6,"Elite multivariable","Vine",2
"2cc4306a-2429-470f-8fd8-1ffd59d06d9b","Male","Football","DJ",20,13.7,"Atypical multivariable","Vine",2
"2cc4306a-2429-470f-8fd8-1ffd59d06d9b","Male","Football","DJ",19,7.6,"Atypical multivariable","Vine",2
"2cc4306a-2429-470f-8fd8-1ffd59d06d9b","Male","Football","DJ",19,20.4,"Atypical multivariable","Vine",2
"2cf56688-5987-413d-bf16-23b59894a4f2","Male","Football","DJ",21,14.9,"Atypical multivariable","Vine",2
"2d00dcd6-df48-429a-9a1b-54150e8fdea6","Male","Football","DJ",12,82.6,"Above-cohort multivariable","Vine",2
"2d00dcd6-df48-429a-9a1b-54150e8fdea6","Male","Football","DJ",11,75.6,"Above-cohort multivariable","Vine",2
"2efa5ee5-63da-41fd-81c8-1fc2338de264","Male","Football","DJ",16,54,"Typical (above)","Vine",2
"2efa5ee5-63da-41fd-81c8-1fc2338de264","Male","Football","DJ",14,63.7,"Typical (above)","Vine",2
"2fe5ba8a-ae1c-48ba-889a-87ae0c3173c8","Male","Football","DJ",12,61,"Typical (above)","Vine",2
"2fe5ba8a-ae1c-48ba-889a-87ae0c3173c8","Male","Football","DJ",12,31.4,"Typical (below)","Vine",2
"2fe5ba8a-ae1c-48ba-889a-87ae0c3173c8","Male","Football","DJ",12,88.7,"Above-cohort multivariable","Vine",2
"3040690a-7306-41ab-8d57-90b025c039c1","Male","Football","DJ",35,15.5,"Atypical multivariable","Vine",2
"3116fbc3-93d5-4240-98ce-e742b61a1925","Male","Football","DJ",11,70.1,"Typical (above)","Vine",2
"320a45e6-e552-4492-80d1-8b3061518f59","Male","Football","DJ",11,59.8,"Typical (above)","Vine",2
"320a45e6-e552-4492-80d1-8b3061518f59","Male","Football","DJ",12,58.8,"Typical (above)","Vine",2
"343965b1-a00b-440b-9318-9206ce9db187","Male","Football","DJ",26,74.1,"Typical (above)","Vine",2
"34c2d59e-aaf0-44ae-9c25-c76972be1049","Male","Football","DJ",15,29.3,"Typical (below)","Vine",2
"34e610ef-f30e-4d35-9a4c-bf5b7329b632","Male","Football","DJ",12,11,"Atypical multivariable","Vine",2
"37aa432a-6bed-40f3-8acc-e9888f0596bc","Male","Football","DJ",13,1.2,"Atypical multivariable","Vine",2
"37d30e20-13e0-43b7-966b-d593f6618bb2","Male","Football","DJ",10,80.8,"Above-cohort multivariable","Vine",2
"38e4c2ef-711b-45ea-9ddf-4e6bf13aaccf","Male","Football","DJ",9,19.2,"Atypical multivariable","Vine",2
"3ac70884-8fe1-470b-ac39-b9b8ebec99cf","Male","Football","DJ",24,32.9,"Typical (below)","Vine",2
"3b158f73-ba8c-4290-95c3-d8de4a3538e6","Male","Football","DJ",20,32.6,"Typical (below)","Vine",2
"3b158f73-ba8c-4290-95c3-d8de4a3538e6","Male","Football","DJ",20,74.7,"Typical (above)","Vine",2
"3b158f73-ba8c-4290-95c3-d8de4a3538e6","Male","Football","DJ",19,32,"Typical (below)","Vine",2
"3b1694dc-ba8c-40a9-99bb-059895d24a6d","Male","Football","DJ",13,99.1,"Elite multivariable","Vine",2
"3b1694dc-ba8c-40a9-99bb-059895d24a6d","Male","Football","DJ",13,62.5,"Typical (above)","Vine",2
"3b1694dc-ba8c-40a9-99bb-059895d24a6d","Male","Football","DJ",13,75.9,"Above-cohort multivariable","Vine",2
"3bbeb448-11fc-4968-b1cf-dce297b38fc1","Male","Football","DJ",11,83.2,"Above-cohort multivariable","Vine",2
"3c20ad87-c45d-46c3-bc8a-7c63ef2f35b8","Male","Football","DJ",15,89.3,"Above-cohort multivariable","Vine",2
"3e3474d5-550b-4934-a59b-3545e39172e3","Male","Football","DJ",16,77.4,"Above-cohort multivariable","Vine",2
"3e3474d5-550b-4934-a59b-3545e39172e3","Male","Football","DJ",17,99.4,"Elite multivariable","Vine",2
